question,info,answer,paragraph
Việc kiểm soát vùng lãnh thổ đã ảnh hưởng như thế nào đến chính sách thương mại?,"[""Vùng lãnh thổ nào đang được đề cập"", ""Quốc gia/triều đại nào thực hiện kiểm soát"", ""Thời điểm diễn ra việc kiểm soát"", ""Tình hình thương mại trước khi kiểm soát vùng lãnh thổ""]",'cởi mở hơn đối với thương mại nước ngoài',"Nhà Thanh trở nên cởi mở hơn đối với thương mại nước ngoài sau khi giành quyền kiểm soát Đài Loan vào năm 1683. Người Bồ Đào Nha từ Ma Cao và Tây Ban Nha từ Manila trở lại, cũng như các thương nhân tư nhân Hồi giáo, Armenian và Anh. Năm 1711, Công ty Đông Ấn của Đế quốc Anh thiết lập trạm giao dịch ở thành phố khởi đầu cho sự có mặt của những người châu Âu. Triều đình vua Càn Long buộc những thương nhân nước ngoài phải dồn vào một quận riêng, việc này dẫn đến nhiều biến động cho số phận thành phố về sau. Từ năm 1699 đến năm 1714, các công ty Đông Ấn của Pháp và Anh đã gửi một chiếc tàu mỗi năm hai lần, Tổng công ty Áo Ostend của Áo đến năm 1717, Công ty Đông Ấn Hà Lan năm 1729, Công ty Asiatic Đan Mạch vào năm 1731, và Công ty Đông Ấn Thụy Điển vào năm tới. Những chiếc tàu này được kết hợp bởi tàu Thổ hay Trieste. Chiếc tàu độc lập đầu tiên của Hoa Kỳ đã đến năm 1784 và chiếc đầu tiên của Úc vào năm 1788. Lúc đó, Quảng Châu là một trong những cảng lớn của thế giới, được tổ chức theo hệ thống Canton. Xuất khẩu chính là chè và đồ sứ. Là nơi gặp gỡ của các thương gia từ khắp nơi trên thế giới, Quảng Châu đã trở thành một phần đóng góp lớn cho sự phát triển của nền kinh tế toàn cầu hiện đại."
Chức vụ cao nhất của tổ chức lãnh đạo được gọi là gì?,"[""Đang nói về tổ chức nào"", ""Đang nói về quốc gia nào"", ""Đang nói về thời điểm nào"", ""Định nghĩa thế nào là chức vụ cao nhất""]",'Tổng Bí thư',"Đảng Cộng sản Việt Nam là Đảng duy nhất lãnh đạo trên chính trường Việt Nam theo quy định trong Điều 4 của Hiến pháp 2013, vẫn cam kết với các nguyên tắc của Lênin ""tập trung dân chủ"", mà không cho phép thành lập một hệ thống đa đảng. Người đứng đầu Đảng Cộng sản Việt Nam là Tổng Bí thư là một trong những người có quyền lực cao nhất Việt Nam, vì đứng đầu đảng duy nhất hợp lệ, cùng với Chủ tịch Quốc hội, Thủ tướng Chính phủ nắm quyền lập pháp, hành pháp. Tổng Bí thư từ đại hội XII (2016) là ông Nguyễn Phú Trọng."
Tờ báo tiết lộ về sự việc gây chú ý dư luận dẫn đến các chỉ trích nặng nề ở quốc gia này và trên toàn thế giới vào thời gian nào?,"[""Tên tờ báo cụ thể (Ma'ariv)"", ""Tên quốc gia (Israel)"", ""Tên sự việc cụ thể (chính sách Magen David Adom)""]",'ngày 24 tháng 1 năm 1996',"Vào ngày 24 tháng 1 năm 1996, tờ Ma'ariv đã tiết lộ về chính sách Magen David Adom gây chú ý dư luận dẫn đến các chỉ trích nặng nề ở Israel và trên toàn thế giới. Theo chính sách mà Bộ Y tế Israel hay các nhà tài trợ đã không chú ý đến, các mẫu hiến máu nhận được từ người nhập cư Ethiopia và con cái của họ đã được vứt bỏ một cách bí mật. Cuộc điều tra công khai lần thứ hai đã dẫn đến việc hiểu sai về hướng dẫn năm 1984 để đánh dấu các mẫu hiến máu từ người nhập cư Ethiopia do tỷ lệ cao bị nhiễm vi khuẩn HBsAg và kết quả cho thấy các ca nhiễm bệnh viêm gan B rất cao trong các mẫu máu lấy từ quần thể này."
Những nỗ lực nào đã được thực hiện để cải thiện tình hình?,"[""Đối tượng thực hiện nỗ lực (chính phủ Mali hay thế giới)"", ""Thời điểm cụ thể của các nỗ lực"", ""Loại hình cải thiện (kinh tế, chính trị hay xã hội)"", ""Mục tiêu cụ thể của các nỗ lực (khôi phục hay phát triển)""]",'tiếp tục tiến hành cải cách kinh tế',"Trong thời gian này, chính phủ tiếp tục tiến hành cải cách kinh tế, tuy nhiên sự bất bình trong dân chúng ngày càng gia tăng. Đáp lại những yêu cầu ngày càng tăng phải có một nền dân chủ đa đảng, chính phủ Traoré cho phép một số quyền tự do hạn chế về chính trị, nhưng lại từ chối thiết lập hệ thống dân chủ một cách đầy đủ. Năm 1990, các phong trào chống đối liên tiếp nổi lên, và tình hình càng phức tạp hơn bởi bạo độc sắc tộc ở miền bắc theo sau sự trở về của nhiều người Tuareg về Mali."
Mắt là mắt đơn hay mắt kép?,"[""Loài động vật cụ thể đang được hỏi đến"", ""Không phải tất cả các loài động vật đều có cùng một loại mắt"", ""Cần biết đang nói về loài nào để trả lời chính xác""]",'mắt kép',"Mắt của tôm tít là mắt kép, trong đó đáng chú ý là 6 hàng mắt con ở khu vực ""đường giữa"". 4 hàng mắt mang 16 loại thụ thể ánh sáng khác nhau với 12 loại thụ thể nhằm nhận diện màu sắc và bốn loại đảm nhận nhiệm vụ của bộ lọc màu. Thị giác của tôm tít rất tốt, chúng có thể nhìn thấy ánh sáng phân cực và có được thị giác màu sắc siêu phổ. Mắt kép của chúng nằm trên các cuống dài và mỗi cuống mắt có khả năng vận động độc lập với cuống còn lại. Chúng được đánh giá là mắt kép phức tạp nhất trong toàn bộ giới Động vật. Tôm tít có năng phân tích theo chuỗi và phân tích song song các kích thích về thị giác."
Thế giới đã công nhận Di sản thiên nhiên UNESCO lần thứ hai vào năm nào?,"[""Di sản thiên nhiên nào đang được đề cập"", ""Lần công nhận đầu tiên là khi nào"", ""Công nhận lần thứ hai dựa trên tiêu chí nào""]",'2015',"Trải qua nhiều thay đổi lớn về địa tầng và địa mạo, địa hình khu vực này hết sức phức tạp. Phong Nha-Kẻ Bàng phô diễn các bằng chứng ấn tượng về lịch sử Trái Đất, giúp nghiên cứu lịch sử hiểu được lịch sử địa chất và địa hình của khu vực. Khu vực Phong Nha-Kẻ Bàng là một trong những mẫu hình riêng biệt và đẹp về sự kiến tạo carxtơ phức tạp ở Đông Nam Á. Được UNESCO công nhận là Di sản thiên nhiên thế giới theo tiêu chí địa chất, địa mạo năm 2003, và được UNESCO công nhận lần 2 là Di sản thiên nhiên thế giới với tiêu chí đa dạng sinh học, sinh thái vào ngày 3 tháng 7 năm 2015."
Bản Tuyên ngôn quan trọng đã được biên soạn vào thời điểm nào?,"[""Tên cụ thể của bản tuyên ngôn"", ""Người biên soạn bản tuyên ngôn"", ""Phân biệt giữa ngày biên soạn và ngày công bố""]",'Ngày 2 tháng 9 năm 1945',"Ngày 2 tháng 9 năm 1945, Chủ tịch Hồ Chí Minh đọc Bản Tuyên ngôn độc lập dưới tên gọi mới là nước Việt Nam Dân chủ Cộng hòa. Năm 1954, người Việt đẩy lùi Thực dân Pháp sau trận thắng Chiến dịch Điện Biên Phủ. Nhưng Việt Nam lại bị chia cắt thành hai miền và cuốn vào một cuộc chiến tàn khốc mới theo Hiệp định Genève và việc Hoa Kỳ can thiệp vào miền Nam: Bắc Việt Nam (Việt Nam Dân chủ Cộng hòa) và Nam Việt Nam (Việt Nam Cộng hòa với hỗ trợ của Hoa Kỳ). Cuộc Chiến tranh Việt Nam kết thúc với chiến thắng của Việt nam Dân chủ Cộng hoà (30/4/1975)."
Quốc gia nào đã viện trợ máy bay cho ai?,"[""Quốc gia viện trợ (Pháp hay Mỹ)"", ""Đối tượng nhận viện trợ (Pháp hay Không quân Pháp)"", ""Thời điểm viện trợ"", ""Loại máy bay được viện trợ""]","'160 máy bay F6F Hellcat và F8F Bearcat, 41 máy bay ném bom B-26 Invader, 28 máy bay vận tải C-47 cùng với 155 động cơ máy bay và 93.000 quả bom'","Đầu năm 1950, Hoa Kỳ bắt đầu gửi viện trợ quân sự cho người Pháp ở Đông Dương. Do chiến tranh Triều Tiên bùng nổ đã buộc Mỹ phải đẩy nhanh việc cung cấp viện trợ cho Pháp. Tháng 1 năm 1951 người Pháp nhận được 20 xe tăng M24, 40 khẩu pháo 105-mm và 250 quả bom thông thường và cả bom napalm cùng đạn dược và vũ khí tự động. Tới tháng 1/1953, Pháp đã nhận được 900 xe thiết giáp cùng với 15.000 xe vận tải các loại, gần 2.500 khẩu pháo, 24.000 vũ khí tự động, 75.000 vũ khí cá nhân và gần 9.000 máy radio. Ngoài ra, Không quân Pháp đã nhận được 160 máy bay F6F Hellcat và F8F Bearcat, 41 máy bay ném bom B-26 Invader, 28 máy bay vận tải C-47 cùng với 155 động cơ máy bay và 93.000 quả bom. Cho tới khi Pháp thất bại hoàn toàn thì phía Mỹ đã viện trợ trên 1 tỷ USD mỗi năm (tương đương khoảng 5,8 tỷ USD theo thời giá năm 2004) và chi trả 78% chi phí chiến tranh của Pháp ở Đông Dương."
Cơ quan nào quản lí các sân bay nằm tại các thành phố chính?,"[""Cần xác định 'các thành phố chính' là những thành phố nào cụ thể"", ""Cần xác định thời điểm quản lý, vì cơ cấu quản lý có thể thay đổi theo thời gian"", ""Cần làm rõ đang hỏi về quốc gia nào""]",'cơ quan quốc gia ANA Aeroportos de Portugal',"Đại lục Bồ Đào Nha có bốn sân bay quốc tế, nằm gần các thành thị chủ yếu là Lisboa, Porto, Faro và Beja. Vị trí địa lý của Lisboa khiến thành phố trở thành một điểm dừng của nhiều hãng hàng không ngoại quốc. Hãng hàng không quốc gia chủ yếu là TAP Portugal, song có nhiều hãng hàng không nội địa khác cung cấp dịch vụ trong và ngoài nước. Chính phủ quyết định xây dựng một sân bay mới bên ngoài Lisboa, tại Alcochete, nhằm thay thế sân bay Lisbon Portela, song dự án này bị ngừng do các biện pháp khắc khổ. Hiện các sân bay quan trọng nhất nằm tại Lisboa, Porto, Faro, Funchal (Madeira), và Ponta Delgada (Açores), thuộc quyền quản lý của cơ quan quốc gia ANA Aeroportos de Portugal."
Nếu tính theo thể tích thì trữ lượng dầu mỏ có thể lên tới bao nhiêu?,"[""Quốc gia/khu vực nào đang được đề cập"", ""Thời điểm đánh giá trữ lượng"", ""Đơn vị đo lường (thùng hay m3)""]","'4,1×1010 m3'","Ngành công nghiệp dầu mỏ chiếm khoảng 45% tổng sản phẩm quốc nội danh nghĩa của Ả Rập Xê Út, trong khi khu vực tư nhân chiếm 40%. Ả Rập Xê Út theo số liệu chính thức có trữ lượng dầu mỏ 260 tỷ thùng (4,1×1010 m3), chiếm khoảng một phần năm trữ lượng dầu mỏ được kiểm chứng của thế giới. Trong thập niên 1990, thu nhập từ dầu mỏ của Ả Rập Xê Út bị tụt giảm đáng kể, kết hợp với tỷ lệ gia tăng dân số cao khiến thu nhập bình quân giảm từ mức 11.700 USD vào đỉnh điểm bùng nổ dầu mỏ trong năm 1981 xuống còn 6.300 USD trong năm 1998. Giá dầu mỏ sau đó tăng lên khiến GDP bình quân tăng lên, đạt 17.000 USD vào năm 2007 (khoảng 7.400 USD điều chỉnh theo lạm phát), song giảm xuống do giá dầu mỏ giảm từ giữa năm 2014."
"Những năm đầu, họ nhập cư hàng hoạt vào các nước nào?","[""Ai là 'họ' trong câu hỏi"", ""Thời điểm 'những năm đầu' là khi nào"", ""Nhập cư vì lý do gì"", ""Nhập cư từ đâu đến""]",'Do Thái Holocaust',"Giữa năm 1948 và năm 1958, dân số Do Thái tăng từ 800.000 người Do Thái lên đến hai triệu người Do Thái. Hiện tại, người Do Thái chiếm 75,4% dân số của Israel, hay 6 triệu người. Những năm đầu đời của Nhà nước Israel được đánh dấu bởi sự nhập cư hàng loạt của những người còn sống sót sau cuộc diệt chủng người Do Thái Holocaust và người Do Thái trốn khỏi các vùng đất của người Ả Rập. Israel cũng có một số lượng lớn người Do Thái Ethiopia, nhiều người trong số đó được đưa đến Israel vào cuối những năm 1980 và đầu những năm 1990. Từ năm 1974 đến năm 1979 gần 227.258 người nhập cư Do thái đến Israel, khoảng một nửa là từ Liên Xô. Giai đoạn này cũng cho thấy sự gia tăng số lượng dân nhập cư vào Israel từ Tây Âu, Châu Mỹ Latinh và Bắc Mỹ."
Tỉ lệ người da đen đã tăng lên hơn 10 phần trăm vào năm nào?,"[""Cần làm rõ đang nói về tỉ lệ người da đen tự do hay tỉ lệ tổng số người da đen"", ""Cần làm rõ đang nói về khu vực nào (Thượng Nam Hoa Kỳ hay toàn bộ Hoa Kỳ)"", ""Cần làm rõ là tăng lên hơn 10% so với tổng dân số hay tăng lên đạt mức hơn 10%""]",'1810',"Trong hai thập niên đầu sau Cách mạng Mỹ, có những thay đổi lớn lao về tình trạng chế độ nô lệ trong số các tiểu bang và có sự gia tăng con số người da đen tự do. Cảm hứng từ những ý tưởng cách mạng về quyền bình đẳng của con người và sự phụ thuộc kinh tế nhờ vào chế độ nô lệ ít hơn nên các tiểu bang miền Bắc bãi bỏ chế độ nô lệ mặc dù một số tiểu bang có các giai đoạn giải phóng nô lệ từ từ. Các tiểu bang Thượng Nam Hoa Kỳ tiến hành giải phóng nô lệ dễ dàng hơn, kết quả làm tăng tỉ lệ người da đen tự do tại Thượng Nam Hoa Kỳ từ ít hơn một phần trăm vào năm 1792 lên đến hơn 10 phần trăm vào năm 1810. Vào thời gian đó, có tổng số 13,5 phần trăm tổng số người da đen tại Hoa Kỳ được tự do. Sau thời gian đó, vì nhu cầu nô lệ gia tăng cùng với sự phát triển trồng bông vải tại Thâm Nam Hoa Kỳ, tốc độ giải phóng nô lệ giảm xuống nhanh chóng. Hoạt động giao thương nô lệ nội địa trở thành một nguồn của cải quan trọng đối với nhiều chủ đồn điền và giới thương buôn."
